,mens,womens,newbie,conversion,recency_1,recency_10,recency_11,recency_12,recency_2,recency_3,recency_4,recency_5,recency_6,recency_7,recency_8,recency_9,recency_1.1,recency_2.1,recency_3.1,recency_4.1,recency_5.1,recency_6.1,recency_7.1,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
37,,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.217822,20,80,44,154,0.2,0.2222222222222222,-0.0222222222222222,0.2400442222222222,298
38,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.141361,14,71,20,160,0.16470588235294117,0.1111111111111111,0.05359477124183007,0.08776622875816992,265
39,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,0.138756,6,69,17,187,0.08,0.08333333333333333,-0.003333333333333327,0.14208933333333332,279
40,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.209459,5,70,26,132,0.06666666666666667,0.16455696202531644,-0.09789029535864978,0.3073492953586498,233
41,1.0,1.0,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,,0.323232,24,85,47,145,0.22018348623853212,0.24479166666666666,-0.024608180428134535,0.3478401804281346,301
42,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.181208,8,67,27,112,0.10666666666666667,0.19424460431654678,-0.0875779376498801,0.2687859376498801,214
43,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.15942,16,65,23,117,0.19753086419753085,0.16428571428571428,0.03324514991181657,0.12617485008818344,221
44,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.1625,22,136,45,297,0.13924050632911392,0.13157894736842105,0.007661558960692871,0.15483844103930713,500
45,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.11236,11,72,17,139,0.13253012048192772,0.10897435897435898,0.023555761507568745,0.08880423849243126,239
46,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.118881,14,145,31,223,0.0880503144654088,0.1220472440944882,-0.033996929629079395,0.1528779296290794,413
47,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,,0.177419,9,85,37,189,0.09574468085106383,0.16371681415929204,-0.06797213330822821,0.2453911333082282,320
48,,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,1.0,,,,0.090909,8,108,17,201,0.06896551724137931,0.0779816513761468,-0.009016134134767484,0.09992513413476749,334
49,1.0,0.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.225352,15,63,38,123,0.19230769230769232,0.2360248447204969,-0.04371715241280458,0.2690691524128046,239
50,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.243902,24,54,40,123,0.3076923076923077,0.24539877300613497,0.06229353468617274,0.18160846531382727,241
51,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,0.179775,11,69,27,147,0.1375,0.15517241379310345,-0.017672413793103442,0.19744741379310343,254
52,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.182609,18,95,54,217,0.1592920353982301,0.1992619926199262,-0.039969957221696106,0.2225789572216961,384
53,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.201087,12,89,29,154,0.1188118811881188,0.15846994535519127,-0.03965806416707246,0.24074506416707245,284
54,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.15493,7,61,20,111,0.10294117647058823,0.15267175572519084,-0.049730579254602614,0.20466057925460263,199
55,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,1.0,,,,0.213115,11,121,22,189,0.08333333333333333,0.10426540284360189,-0.02093206951026856,0.23404706951026855,343
56,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.265537,20,61,36,119,0.24691358024691357,0.23225806451612904,0.014655515730784524,0.2508814842692155,236
