,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
16,,,1.0,,,0.0,,1.0,,1.0,,,0.240061,138,525,13,76,0.2081447963800905,0.14606741573033707,0.06207738064975343,0.17798361935024656,752
17,,,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.140917,174,921,14,171,0.1589041095890411,0.07567567567567568,0.08322843391336543,0.05768856608663456,1280
18,,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.005076,1,388,0,65,0.002570694087403599,0.0,0.002570694087403599,0.002505305912596401,454
19,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.016342,24,1355,7,222,0.01740391588107324,0.03056768558951965,-0.013163769708446408,0.029505769708446407,1608
20,,,1.0,0.0,,,,,1.0,0.0,,1.0,0.025641,19,765,1,154,0.02423469387755102,0.0064516129032258064,0.017783080974325214,0.007857919025674787,939
21,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.014815,1,740,0,147,0.001349527665317139,0.0,0.001349527665317139,0.01346547233468286,888
22,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,0.027523,18,339,6,67,0.05042016806722689,0.0821917808219178,-0.03177161275469091,0.05929461275469091,430
23,1.0,,0.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.009259,4,670,0,129,0.005934718100890208,0.0,0.005934718100890208,0.003324281899109792,803
24,,,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.000794,13,21675,1,3902,0.000599409811877536,0.00025621316935690495,0.00034319664252063103,0.00045080335747936897,25591
25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.016473,86,5487,14,1011,0.015431544948860577,0.013658536585365854,0.0017730083634947234,0.014699991636505278,6598
26,,,1.0,0.0,,,1.0,,0.0,0.0,,1.0,0.052632,13,350,1,61,0.03581267217630854,0.016129032258064516,0.019683639918244025,0.03294836008175597,425
27,,,1.0,1.0,,0.0,,1.0,,0.0,,1.0,0.03193,15,620,2,120,0.023622047244094488,0.01639344262295082,0.007228604621143667,0.024701395378856333,757
28,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.005977,32,7504,4,1388,0.004246284501061571,0.0028735632183908046,0.0013727212826707665,0.004604278717329233,8928
29,0.0,,0.0,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,0.002508,2,2328,0,437,0.0008583690987124463,0.0,0.0008583690987124463,0.0016496309012875535,2767
30,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.001367,20,15375,5,2806,0.0012991230919129587,0.0017787264318747777,-0.000479603339961819,0.001846603339961819,18206
31,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.021291,59,3063,12,526,0.01889814221652787,0.022304832713754646,-0.0034066904972267775,0.02469769049722678,3660
