,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
18,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.012354,39,2905,4,565,0.013247282608695652,0.007029876977152899,0.006217405631542753,0.006136594368457248,3513
19,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.019153,80,5598,12,1053,0.014089468122578372,0.011267605633802818,0.0028218624887755544,0.016331137511224447,6743
20,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.14078,167,1131,19,205,0.12865947611710324,0.08482142857142858,0.04383804754567466,0.09694195245432533,1522
21,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.227662,604,1937,85,376,0.2377016922471468,0.1843817787418655,0.053319913505281286,0.17434208649471872,3002
22,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.12963,31,358,5,63,0.07969151670951156,0.07352941176470588,0.00616210494480568,0.12346789505519432,457
23,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.180851,72,514,12,88,0.12286689419795221,0.12,0.002866894197952219,0.1779841058020478,686
24,,,1.0,0.0,,0.0,,1.0,,0.0,,1.0,0.089286,45,562,3,96,0.07413509060955518,0.030303030303030304,0.04383206030652488,0.04545393969347512,706
25,,0.0,,0.0,1.0,1.0,,0.0,,1.0,,0.0,0.493671,206,279,32,54,0.4247422680412371,0.37209302325581395,0.052649244785423155,0.44102175521457687,571
26,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.002466,18,15317,1,2792,0.0011737854581023801,0.00035803795202291446,0.0008157475060794657,0.0016502524939205343,18128
27,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,,1.0,0.017143,17,851,2,166,0.019585253456221197,0.011904761904761904,0.0076804915514592925,0.009462508448540706,1036
28,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.000599,15,21599,3,3913,0.0006939946331081707,0.0007660878447395301,-7.209321163135943e-05,0.0006710932116313595,25530
29,,,1.0,0.0,,,,0.0,0.0,0.0,,1.0,0.053354,104,1797,13,304,0.05470804839558127,0.04100946372239748,0.013698584673183793,0.039655415326816205,2218
30,0.0,,1.0,0.0,,,,0.0,1.0,0.0,,1.0,0.02087,14,555,0,109,0.02460456942003515,0.0,0.02460456942003515,0.003734569420035149,678
31,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.002865,3,315,0,61,0.009433962264150943,0.0,0.009433962264150943,0.0065689622641509435,379
32,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.025316,10,864,1,158,0.011441647597254004,0.006289308176100629,0.005152339421153375,0.020163660578846627,1033
33,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.06705,24,501,5,113,0.045714285714285714,0.0423728813559322,0.0033414043583535127,0.06370859564164649,643
