,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,causal_effect,n11,n12,n21,n22,pi_1,pi_2,phi,bias,N
21,,,1.0,,,0.0,,1.0,1.0,0.0,,1.0,0.028037,6,314,1,54,0.01875,0.01818181818181818,0.0005681818181818184,0.02746881818181818,375
22,,,1.0,1.0,,0.0,,1.0,0.0,0.0,,1.0,0.03617,15,477,0,81,0.03048780487804878,0.0,0.03048780487804878,0.005682195121951221,573
23,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.001972,4,1069,2,188,0.003727865796831314,0.010526315789473684,-0.00679844999264237,0.00877044999264237,1263
24,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.132244,173,1086,19,199,0.1374106433677522,0.0871559633027523,0.05025468006499989,0.08198931993500011,1477
25,,,1.0,,,0.0,,,,1.0,,,0.218618,140,481,10,74,0.22544283413848631,0.11904761904761904,0.10639521509086727,0.11222278490913273,705
26,0.0,,,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.005763,34,7571,5,1344,0.004470742932281394,0.0037064492216456633,0.0007642937106357309,0.004998706289364269,8954
27,0.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.012587,41,3128,6,610,0.012937835279267907,0.00974025974025974,0.0031975755390081673,0.009389424460991832,3785
28,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,,0.0,1.0,1.0,0.032787,16,328,5,57,0.046511627906976744,0.08064516129032258,-0.034133533383345835,0.06692053338334583,406
29,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.018519,12,884,2,174,0.013392857142857142,0.011363636363636364,0.002029220779220778,0.016489779220779224,1072
30,,,1.0,0.0,,,,0.0,0.0,0.0,,1.0,0.057873,94,1782,9,298,0.050106609808102345,0.029315960912052116,0.02079064889605023,0.03708235110394977,2183
31,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.342105,143,320,17,63,0.30885529157667385,0.2125,0.09635529157667386,0.24574970842332614,543
