"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"11",NA,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,1,0,0,NA,NA,NA,24,13,78,9,80,0.142857142857143,0.101123595505618,0.0417335473515249,0.141494845360825,0.0997612980092999,180
"12",NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,1,0,0,NA,NA,NA,25,8,48,7,34,0.142857142857143,0.170731707317073,-0.0278745644599303,0.270368448365335,0.298243012825265,97
"13",0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,30,4,30,0,23,0.117647058823529,0,0.117647058823529,-0.192307692307692,0.309954751131222,57
"14",0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,32,34,160,20,147,0.175257731958763,0.119760479041916,0.0554972529168467,-0.0206744136308548,0.0761716665477015,361
"15",0,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,34,5,41,2,47,0.108695652173913,0.0408163265306122,0.0678793256433008,-0.00681818181818182,0.0746975074614826,95
"16",0,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,NA,NA,0,35,8,61,2,61,0.115942028985507,0.0317460317460317,0.0841959972394755,0.0966353677621283,0.0124393705226528,132
"17",0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,37,3,28,7,36,0.0967741935483871,0.162790697674419,-0.0660165041260315,0.00368663594470046,0.069703140070732,74
"18",0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,0,NA,40,5,10,3,18,0.333333333333333,0.142857142857143,0.19047619047619,-0.08300395256917,0.27348014304536,36
"19",0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,41,1,19,3,15,0.05,0.166666666666667,-0.116666666666667,0.1,0.216666666666667,38
"20",0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,43,5,28,1,27,0.151515151515152,0.0357142857142857,0.115800865800866,0.038662486938349,0.0771383788625168,61
"21",0,1,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,44,14,162,16,142,0.0795454545454545,0.10126582278481,-0.0217203682393556,0.140697610846865,0.16241797908622,334
"22",0,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,47,20,154,6,142,0.114942528735632,0.0405405405405405,0.0744019881950916,0.0277056277056277,0.0466963604894639,322
"23",0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,48,387,2034,223,2207,0.159851301115242,0.0917695473251029,0.0680817537901387,0.0843244673677675,0.0162427135776288,4851
"24",0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,50,45,262,14,302,0.146579804560261,0.0443037974683544,0.102276007091906,0.0999423208012165,0.00233368629068965,623
"25",0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,51,11,31,1,22,0.261904761904762,0.0434782608695652,0.218426501035197,0.259259259259259,0.0408327582240625,65
"26",1,1,1,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,54,10,23,4,22,0.303030303030303,0.153846153846154,0.149184149184149,-0.0506912442396313,0.199875393423781,59
"27",1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1,NA,NA,NA,56,6,19,4,17,0.24,0.19047619047619,0.0495238095238095,-0.114583333333333,0.164107142857143,46
"28",1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1,NA,NA,NA,59,5,32,10,36,0.135135135135135,0.217391304347826,-0.0822561692126909,0.0692307692307692,0.15148693844346,83
"29",1,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,0,1,NA,NA,NA,60,51,162,29,168,0.23943661971831,0.147208121827411,0.0922284978908987,0.106753812636166,0.0145253147452669,410
"30",1,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,1,NA,NA,NA,61,5,33,4,33,0.131578947368421,0.108108108108108,0.0234708392603129,0.194444444444444,0.170973605184132,75
"31",1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,62,88,287,62,316,0.234666666666667,0.164021164021164,0.0706455026455027,0.146305213720944,0.0756597110754414,753
"32",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,NA,66,12,18,4,26,0.4,0.133333333333333,0.266666666666667,-0.245098039215686,0.511764705882353,60
"33",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,67,36,68,19,76,0.346153846153846,0.2,0.146153846153846,0.0178640776699029,0.128289768483943,199
"34",1,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,69,12,62,14,59,0.162162162162162,0.191780821917808,-0.029618659755646,0.0759897828863346,0.105608442641981,147
"35",1,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,70,6,12,5,27,0.333333333333333,0.15625,0.177083333333333,0.268817204301075,0.0917338709677419,50
"36",0,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,73,12,28,4,24,0.3,0.142857142857143,0.157142857142857,-0.112721417069243,0.2698642742121,68
"37",0,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,1,NA,NA,NA,74,40,179,26,194,0.182648401826484,0.118181818181818,0.0644665836446658,0.117222297206101,0.0527557135614349,439
"38",0,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,77,28,148,24,159,0.159090909090909,0.131147540983607,0.0279433681073025,0.0917717954494256,0.063828427342123,359
"39",0,1,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0,NA,NA,NA,78,5,9,1,11,0.357142857142857,0.0833333333333333,0.273809523809524,0.277950310559006,0.00414078674948237,26
"40",0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,0,NA,NA,NA,80,26,88,21,117,0.228070175438596,0.152173913043478,0.0758962623951182,0.190322580645161,0.114426318250043,252
"41",0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,NA,NA,81,15,45,14,37,0.25,0.274509803921569,-0.0245098039215687,0.292911010558069,0.317420814479638,111
