"","mens","womens","newbie","segment","visit","conversion","recency_1","recency_10","recency_11","recency_12","recency_2","recency_3","recency_4","recency_5","recency_6","recency_7","recency_8","recency_9","recency_1.1","recency_2.1","recency_3.1","recency_4.1","recency_5.1","recency_6.1","recency_7.1","zip_code_Rural","zip_code_Surburban","zip_code_Urban","channel_Multichannel","channel_Phone","channel_Web","leaf_index","n11","n12","n21","n22","pi_1","pi_2","phi","causal_effect_model","bias","N"
"18",NA,NA,0,NA,NA,NA,0,0,0,0,0,NA,1,0,0,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,1,0,38,3,15,5,19,0.166666666666667,0.208333333333333,-0.0416666666666667,0.276018099547511,0.317684766214178,42
"19",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,39,439,1479,300,1638,0.2288842544317,0.154798761609907,0.0740854928217926,0.0883464618030929,0.0142609689813003,3856
"20",NA,NA,0,NA,NA,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,1,42,8,23,2,29,0.258064516129032,0.0645161290322581,0.193548387096774,-0.0714285714285714,0.264976958525346,62
"21",NA,NA,0,NA,NA,NA,0,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,43,6,23,4,25,0.206896551724138,0.137931034482759,0.0689655172413793,0.191270860077022,0.122305342835643,58
"22",1,0,0,NA,NA,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,45,2,17,4,18,0.105263157894737,0.181818181818182,-0.076555023923445,0.172302737520129,0.248857761443574,41
"23",NA,1,0,NA,NA,0,0,0,0,1,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,1,0,NA,NA,NA,46,4,11,4,29,0.266666666666667,0.121212121212121,0.145454545454545,0.379310344827586,0.233855799373041,48
"24",1,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,50,49,126,31,149,0.28,0.172222222222222,0.107777777777778,-0.0210186724019943,0.128796450179772,355
"25",0,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,51,12,59,8,78,0.169014084507042,0.0930232558139535,0.0759908286930888,0.0856711915535445,0.00968036286045573,157
"26",0,1,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,55,4,29,3,36,0.121212121212121,0.0769230769230769,0.0442890442890443,-0.0515527950310559,0.0958418393201002,72
"27",0,1,1,NA,NA,0,0,0,0,0,0,NA,0,0,0,NA,1,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,56,3,27,0,31,0.1,0,0.1,0.0666666666666667,0.0333333333333333,61
"28",0,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57,147,905,67,994,0.139733840304183,0.0631479736098021,0.0765858666943804,0.0688534367079171,0.00773242998646333,2113
"29",1,0,1,NA,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,1,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,63,4,33,1,35,0.108108108108108,0.0277777777777778,0.0803303303303303,0,0.0803303303303303,73
"30",1,0,1,NA,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,1,0,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,0,64,2,21,1,36,0.0869565217391304,0.027027027027027,0.0599294947121034,0.0588235294117647,0.0011059653003387,60
"31",1,0,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,66,15,90,6,100,0.142857142857143,0.0566037735849057,0.0862533692722372,0.00934579439252337,0.0769075748797138,211
"32",1,0,1,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,67,37,298,17,327,0.11044776119403,0.0494186046511628,0.0610291565428671,0.0699338914483921,0.00890473490552501,679
"33",1,0,1,NA,NA,NA,1,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,69,19,100,11,100,0.159663865546218,0.0990990990990991,0.0605647664471194,0.0826371826371826,0.0220724161900633,230
"34",1,0,1,NA,NA,NA,1,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,1,0,0,NA,NA,0,70,4,12,1,18,0.25,0.0526315789473684,0.197368421052632,0.361904761904762,0.16453634085213,35
"35",1,0,1,NA,NA,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,73,3,27,1,28,0.1,0.0344827586206897,0.0655172413793104,0.0666666666666667,0.00114942528735631,59
"36",1,0,1,NA,NA,NA,0,1,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,75,8,44,4,46,0.153846153846154,0.08,0.0738461538461539,0.0201863354037267,0.0536598184424271,102
"37",1,0,1,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,76,51,306,37,302,0.142857142857143,0.109144542772861,0.0337126000842815,0.11187930545594,0.078166705371659,696
"38",1,0,1,NA,NA,NA,0,0,0,0,0,NA,0,1,0,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,77,3,25,4,31,0.107142857142857,0.114285714285714,-0.00714285714285715,0.237127371273713,0.24427022841657,63
"39",1,1,1,NA,NA,NA,0,0,0,0,0,NA,0,1,0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,79,7,28,11,37,0.2,0.229166666666667,-0.0291666666666666,0.0263157894736842,0.0554824561403509,83
"40",1,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,80,103,299,68,355,0.256218905472637,0.160756501182033,0.0954624042906037,0.188112730191938,0.0926503259013344,825
"41",1,0,1,NA,NA,NA,0,0,0,0,1,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,31,154,19,179,0.167567567567568,0.095959595959596,0.0716079716079716,0.0713393971820938,0.000268574425877813,383
"42",0,1,1,NA,NA,NA,0,0,0,0,1,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,85,25,99,14,97,0.201612903225806,0.126126126126126,0.0754867770996803,0.121716611172771,0.0462298340730907,235
"43",0,1,1,NA,NA,0,0,0,0,0,1,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,86,11,59,7,69,0.157142857142857,0.0921052631578947,0.0650375939849624,0.193548387096774,0.128510793111812,146
"44",1,1,1,NA,NA,NA,0,0,0,0,1,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,42,73,25,96,0.365217391304348,0.206611570247934,0.158605821056414,0.223529411764706,0.064923590708292,236
